ranking_posicao,musica,tag_musica,tag_trecho,ESTROFE,artista,ano,ntokens,url,Topic,Probability
1059,Sorria (part. MC Don Juan),musica1059,musica1059_trecho13,Vai chorar por mim Vai chorar por mim,Luan Santana,2021,8,https://www.letras.mus.br/luan-santana/sorria-part-mc-don-juan/,-1,0.6426526587136008
1059,Sorria (part. MC Don Juan),musica1059,musica1059_trecho16,"Vai piorar, desidratar Se me ver por aí na vida louca Quando perceber que seus defeitos Só comigo eram perfeitos Só comigo são perfeitos Você vai, vai, vai",Luan Santana,2021,28,https://www.letras.mus.br/luan-santana/sorria-part-mc-don-juan/,-1,0.07412665757249914
1059,Sorria (part. MC Don Juan),musica1059,musica1059_trecho17,"Vai piorar, desidratar Se me ver por aí na vida louca Quando perceber que seus defeitos Só comigo eram perfeitos Não tem jeito Você vai chorar por mim",Luan Santana,2021,28,https://www.letras.mus.br/luan-santana/sorria-part-mc-don-juan/,-1,0.07412665757249903
954,Sorte,musica954,musica954_trecho1,Sorte é tá na rua num dia de chuva Ter alguém pra dividir o seu guarda-chuva Sorte é ter alguém te esperando em casa E com um beijo apagar a semana estressada,Diego e Victor Hugo,2021,32,https://www.letras.mus.br/diego-victor-hugo/sorte/,-1,0.27177153339566185
954,Sorte,musica954,musica954_trecho2,Sorte não é ganhar dinheiro Ter carro do ano Sorte é um verdadeiro eu te amo,Diego e Victor Hugo,2021,16,https://www.letras.mus.br/diego-victor-hugo/sorte/,-1,0.12174374545746347
985,Sorte,musica985,musica985_trecho4,Tenho sorte de te conhecer Sorte de poder amar você Sorte de dormir nos braços teus,Simone & Simaria,2012,16,https://www.letras.mus.br/simone-simaria-as-coleguinhas/1630671/,-1,0.2639216503641477
1484,Sorte É Ter Você,musica1484,musica1484_trecho1,Eu venho de sonhos vividos Amores fracassados de ilusões perdidas Passos caminhados de um deserto Que eu tento me esconder,João Bosco & Vinícius,2014,20,https://www.letras.mus.br/joao-bosco-viniciusacustico/sorte-e-ter-voce/,-1,0.05097714515006502
1484,Sorte É Ter Você,musica1484,musica1484_trecho4,"De tantas Renatas, Flávias e Karinas Conheci mil Anas, muitas Carolinas Mas sorte é ter você",João Bosco & Vinícius,2014,16,https://www.letras.mus.br/joao-bosco-viniciusacustico/sorte-e-ter-voce/,-1,0.11030907759903041
1195,Sorte Que a Gente Tem a Vida Inteira,musica1195,musica1195_trecho1,"É, não escolhi assim, nem você E quem diria, um dia, agora o que vou dizer? Não sei se imagina, mas sente, eu sei Percebi você me olhando diferente Como eu te olhei",Munhoz & Mariano,2011,33,https://www.letras.mus.br/munhoz-mariano/sorte-que-a-gente-tem-a-vida-inteira/,-1,0.18233570928618015
1195,Sorte Que a Gente Tem a Vida Inteira,musica1195,musica1195_trecho2,A gente só tá dando volta sem saber o rumo Ao seu lado eu me sinto diferente Eu não sei por que,Munhoz & Mariano,2011,22,https://www.letras.mus.br/munhoz-mariano/sorte-que-a-gente-tem-a-vida-inteira/,-1,0.0525671707583506
1195,Sorte Que a Gente Tem a Vida Inteira,musica1195,musica1195_trecho3,A gente tá se apaixonando sem saber o rumo Já sou o seu melhor amigo Mas não é isso que eu quero se Não é isso que eu quero ser,Munhoz & Mariano,2011,30,https://www.letras.mus.br/munhoz-mariano/sorte-que-a-gente-tem-a-vida-inteira/,-1,0.2730750694141819
1195,Sorte Que a Gente Tem a Vida Inteira,musica1195,musica1195_trecho4,"Não me peça que eu não te olhe Não te deseje, nem te adore Não há segundo em que eu não te queira Nunca gostei de alguém dessa maneira",Munhoz & Mariano,2011,29,https://www.letras.mus.br/munhoz-mariano/sorte-que-a-gente-tem-a-vida-inteira/,-1,0.05030820096034483
654,Sorte Que Cê Beija Bem,musica654,musica654_trecho4,Sabe o que você tem? Tem sorte que cê beija bem Você é a corda bamba que eu aprendi a andar,Maiara & Maraisa,2017,21,https://www.letras.mus.br/maiara-maraisa/sorte-que-beija-bem/,-1,0.1797379182395329
712,Sosseguei,musica712,musica712_trecho2,"Eu sosseguei Ontem foi a despedida da balada Dessa vida de solteiro Eu sosseguei Mudei a rota e meus planos O que eu tava procurando Eu achei, em você",Jorge & Mateus,2016,29,https://www.letras.mus.br/jorge-mateus/eu-sosseguei/,-1,0.024304581407017856
712,Sosseguei,musica712,musica712_trecho3,Se quer cinema eu sou o par perfeito Quer curtir balada já tem seu parceiro Ou ficar em casa amando o dia inteiro Ou dividir comigo o seu brigadeiro,Jorge & Mateus,2016,29,https://www.letras.mus.br/jorge-mateus/eu-sosseguei/,-1,0.1369392663070833
463,Sou Eu,musica463,musica463_trecho1,"Ele te provoca pra mostrar que é melhor que eu Joga todo charme que puder pra ver se me venceu Olha pra você com aquele jeito de quem vai te amar Mais do que eu, mais do que eu",Bruno & Marrone,2009,39,https://www.letras.mus.br/bruno-e-marrone/1460074/,-1,0.1265174179917521
463,Sou Eu,musica463,musica463_trecho2,Ele sempre chega nos lugares que você está Quer aparecer de qualquer jeito pra você notar Pra quem sabe ler um pingo é letra eu posso decifrar Seu jogo de amor também sei jogar,Bruno & Marrone,2009,34,https://www.letras.mus.br/bruno-e-marrone/1460074/,-1,0.1134979983212584
463,Sou Eu,musica463,musica463_trecho3,"Quando o telefone toca você já não quer atender Pode ser ele do outro lado pra falar com você Não sou eu Acho que é melhor você contar pra ele de uma vez Que esse amor é todo meu eu não divido por três Sou eu, sou eu",Bruno & Marrone,2009,48,https://www.letras.mus.br/bruno-e-marrone/1460074/,-1,0.20963875929529274
360,Sou Seu Fã Nº 1,musica360,musica360_trecho2,"Sou fã do seu jeito Sou fã da sua roupa Sou fã desse sorriso estampado em sua boca Sou fã dos seus olhos Sou fã sem medida Sou seu fã número um E com você, sou fã da vida",Eduardo Costa,2009,39,https://www.letras.mus.br/eduardo-costa/1556876/,-1,0.1653830161201324
1210,Status Que Eu Não Queria,musica1210,musica1210_trecho2,Chorando em qualquer ombro Sem beijar nenhuma boca Dando fora pra te ver entrando Na minha vida uma hora ou outra,Zé Neto e Cristiano,2018,21,https://www.letras.mus.br/ze-neto-cristiano/status-que-eu-nao-queria/,-1,0.22080080740739882
1210,Status Que Eu Não Queria,musica1210,musica1210_trecho3,Tô no status que eu não queria Eu não sabia a falta que fazia Até que eu queria alguém Mas quem disse que eu mando? Se eu tô solteiro e o coração tá namorando,Zé Neto e Cristiano,2018,34,https://www.letras.mus.br/ze-neto-cristiano/status-que-eu-nao-queria/,-1,0.035483426896020576
1210,Status Que Eu Não Queria,musica1210,musica1210_trecho4,Status que eu não queria Eu não sabia a falta que fazia Até que eu queria alguém Mas quem disse que eu mando? Se eu tô solteiro e o coração tá namorando,Zé Neto e Cristiano,2018,32,https://www.letras.mus.br/ze-neto-cristiano/status-que-eu-nao-queria/,-1,0.035483426896020576
1210,Status Que Eu Não Queria,musica1210,musica1210_trecho9,"Status que eu não queria, ria aah",Zé Neto e Cristiano,2018,7,https://www.letras.mus.br/ze-neto-cristiano/status-que-eu-nao-queria/,-1,0.03753551688602763
1210,Status Que Eu Não Queria,musica1210,musica1210_trecho10,Até que eu queria alguém Mas quem disse que eu mando? Se eu tô solteiro e o coração tá namorando,Zé Neto e Cristiano,2018,20,https://www.letras.mus.br/ze-neto-cristiano/status-que-eu-nao-queria/,-1,0.03548342689602069
1210,Status Que Eu Não Queria,musica1210,musica1210_trecho11,Status que eu não queria,Zé Neto e Cristiano,2018,5,https://www.letras.mus.br/ze-neto-cristiano/status-que-eu-nao-queria/,-1,0.03753551688602785
21,Sua Boca Mente (You're Still The One) (part. Ana Castela),musica21,musica21_trecho3,"Chorei (chorei), eu sei (eu sei) Que sentimento não se cobra Mas a paixão Cegou os meus olhos E o coração",Zé Felipe,2025,21,https://www.letras.mus.br/ze-felipe/sua-boca-mente-youre-still-the-one-part-ana-castela/,-1,0.13931811380603232
793,Sua Vez de Terminar,musica793,musica793_trecho3,"O homem quando fala que não sofre é mentira O homem quando fala que esqueceu queima língua O homem quando fala que termina, volta Mulher quando decide terminar, termina Termina",Diego e Victor Hugo,2024,30,https://www.letras.mus.br/diego-victor-hugo/sua-vez-de-terminar/,-1,0.12320293716930009
793,Sua Vez de Terminar,musica793,musica793_trecho4,"O homem quando fala que não sofre é mentira O homem quando fala que esqueceu queima língua O homem quando fala que termina, volta Mulher quando decide terminar, termina",Diego e Victor Hugo,2024,29,https://www.letras.mus.br/diego-victor-hugo/sua-vez-de-terminar/,-1,0.12320293716930031
1586,Sufoco,musica1586,musica1586_trecho1,Eu sei que é amor e sinto pra valer Pois por você eu dou a cara pra bater Se eu te peço um beijo mata o meu desejo E tira o meu sufoco com o seu prazer,Luan Santana,2008,37,https://www.letras.mus.br/luan-santana/1238312/,-1,0.100578064805108
1586,Sufoco,musica1586,musica1586_trecho2,Como que eu faço pra tirar da cabeça Sendo que você não sai do meu coração? Sempre que me pede pra que eu te esqueça Fico no sufoco com essa paixão,Luan Santana,2008,31,https://www.letras.mus.br/luan-santana/1238312/,-1,0.03210488972009162
1586,Sufoco,musica1586,musica1586_trecho3,"Eu não sou brinquedo, mas você me pisa E sem querer judia do meu coração E faz minha cabeça, sempre que decido te dizer um não",Luan Santana,2008,26,https://www.letras.mus.br/luan-santana/1238312/,-1,0.0764461360029145
662,Suíte 14 (part. MC Guimê),musica662,musica662_trecho1,"E vai ver que o frio é maior Quando eu não for mais seu cobertor Nem ouvir minha voz dizendo Já é hora, acorda, amor",Henrique & Diego,2015,25,https://www.letras.mus.br/henrique-diego/suite-14/,-1,0.3933940221014117
662,Suíte 14 (part. MC Guimê),musica662,musica662_trecho3,"Briga, separa, quebra a cara e volta Vê que sem o outro a vida é tão sem graça Me ligue agora, tô te esperando Vou te contar o que eu tô imaginando",Henrique & Diego,2015,32,https://www.letras.mus.br/henrique-diego/suite-14/,-1,0.17179096851683362
662,Suíte 14 (part. MC Guimê),musica662,musica662_trecho4,"Suíte 14, banheira de espuma Nós dois se amando e a Lua por testemunha Jantar à luz de vela, champanhe com cereja E a vida inteira o nosso amor de sobremesa",Henrique & Diego,2015,31,https://www.letras.mus.br/henrique-diego/suite-14/,-1,0.20921814891078383
662,Suíte 14 (part. MC Guimê),musica662,musica662_trecho9,A vida inteira o nosso amor de sobremesa,Henrique & Diego,2015,8,https://www.letras.mus.br/henrique-diego/suite-14/,-1,0.20921814891078383
662,Suíte 14 (part. MC Guimê),musica662,musica662_trecho10,"Quer ser durona, mas é sensível como um vidro Se emociona com nós se amando em uma hidro Vem como brilho da estrela que brilha da ilha particular Você merece o melhor, então venha aqui buscar",Henrique & Diego,2015,36,https://www.letras.mus.br/henrique-diego/suite-14/,-1,0.10404348268332209
816,Sujeito,musica816,musica816_trecho3,"E quando se tocar que não tem volta Cê vai querer voltar, faço uma aposta Vai sentir, por dentro, tão vazia Vai ver que era feliz e não sabia Vai sobrar espaço na sua cama Mas vai faltar alguém pra dizer que te ama Mas mesmo ele tendo mil defeitos Ninguém te completava como aquele sujeito",Gusttavo Lima,2018,56,https://www.letras.mus.br/gusttavo-lima/sujeito/,-1,0.23782988584036036
1473,Super Amor,musica1473,musica1473_trecho1,Eu já desafiei a lei da gravidade Já voei sem asas pra te procurar Tenho um radar no peito batendo de saudade É o meu coração querendo te encontrar,Luan Santana,2011,29,https://www.letras.mus.br/luan-santana/1779460/,-1,0.07193942292101796
1473,Super Amor,musica1473,musica1473_trecho2,E só fechar os olhos e imaginar você Que eu sinto a energia como um super poder,Luan Santana,2011,17,https://www.letras.mus.br/luan-santana/1779460/,-1,0.19378851868471947
108,Supera,musica108,musica108_trecho1,"Tá de novo com essa pessoa Não tô acreditando, vai fazer papel de trouxa outra vez Cê não aprende mesmo, hein",Marília Mendonça,2019,21,https://www.letras.mus.br/marilia-mendonca/supera/,-1,0.2928410723659658
108,Supera,musica108,musica108_trecho2,"Pra você isso é amor Mas pra ele isso não passa de um plano B Se não pegar ninguém da lista, liga pra você Te usa e joga fora",Marília Mendonça,2019,29,https://www.letras.mus.br/marilia-mendonca/supera/,-1,0.1540075596466245
108,Supera,musica108,musica108_trecho3,"Para de insistir, chega de se iludir O que cê tá passando, eu já passei e eu sobrevivi Se ele não te quer, supera Se ele não te quer, supera",Marília Mendonça,2019,30,https://www.letras.mus.br/marilia-mendonca/supera/,-1,0.10998643216711479
108,Supera,musica108,musica108_trecho4,"Ele tá fazendo de tapete o seu coração Promete pra mim que dessa vez você vai falar não De mulher pra mulher, supera De mulher pra mulher, supera",Marília Mendonça,2019,28,https://www.letras.mus.br/marilia-mendonca/supera/,-1,0.09615916117169154
108,Supera,musica108,musica108_trecho8,"Se ele não te quer, supera De mulher pra mulher, supera",Marília Mendonça,2019,11,https://www.letras.mus.br/marilia-mendonca/supera/,-1,0.1540075596466245
677,Surdo e Mudo,musica677,musica677_trecho3,"E o menino curioso começou falar Eu não falo, eu não escuto mas quero pular Eu não falo, eu não escuto mas quero marchar Da um jeito minha mãezinha eu quero adorar",Alisson Santos,2020,32,https://www.letras.mus.br/alisson-santos/surdo-e-mudo/,-1,0.5487552723293891
677,Surdo e Mudo,musica677,musica677_trecho4,E quando em casa a mamãe chegou Um caderno no armário ela pegou Em alguns minutos no papel ela anotou E depois em pedacinhos o papel rasgou Dentro de uma sacolinha colocou E nas mãos do seu filhinho entregou E olhando nos seus olhos começou falar Amanhã na igreja quando alguém pular,Alisson Santos,2020,52,https://www.letras.mus.br/alisson-santos/surdo-e-mudo/,-1,0.210129441882155
677,Surdo e Mudo,musica677,musica677_trecho5,Tu enche a mão de papelzinho e joga pro ar Amanhã na igreja quando alguém marchar Tu enche a mão de papelzinho e joga pro ar É com papel oh filho meu que tu vai adorar,Alisson Santos,2020,36,https://www.letras.mus.br/alisson-santos/surdo-e-mudo/,-1,0.17009945697705664
677,Surdo e Mudo,musica677,musica677_trecho13,Tu tem mão e não levanta Tem perna e não pula Tem tudo e não adora o nome do senhor Tem saúde e só reclama Tem casa e só reclama Tem tudo e não adora o nome do senhor,Alisson Santos,2020,39,https://www.letras.mus.br/alisson-santos/surdo-e-mudo/,-1,0.1251612053299106
677,Surdo e Mudo,musica677,musica677_trecho14,Se tu precisa de papel eu vou procurar Se tu precisa de sacola eu vou te dar Mas se tem boca abre a boca aí pra adorar Mas se tem mãos levante as mãos aí pra adorar,Alisson Santos,2020,37,https://www.letras.mus.br/alisson-santos/surdo-e-mudo/,-1,0.1299717218803772
1081,Tá Combinado,musica1081,musica1081_trecho1,"Tá pra nascer alguém que me prenda e me faça mudar Vai se acostumando, é meu jeito de amar É que sou viciado num rabo de saia",João Neto e Frederico,2012,27,https://www.letras.mus.br/joao-neto-frederico/1856881/,-1,0.11599377228583707
1081,Tá Combinado,musica1081,musica1081_trecho3,"Se você acha que eu não vou pra balada E que o meu dilema é ficar dentro de casa Pirou, você não sabe nada, sem moral",João Neto e Frederico,2012,26,https://www.letras.mus.br/joao-neto-frederico/1856881/,-1,0.13716760778993253
494,Tá Faltando Eu (part. Jorge e Mateus),musica494,musica494_trecho1,"Tá faltando eu em mim Pergunto, mas não sei quem sou Não sei se é bom ou se é ruim Quero ficar, não sei se vou",Gusttavo Lima,2015,26,https://www.letras.mus.br/gusttavo-lima/ta-faltando-eu/,-1,0.29308551919534964
494,Tá Faltando Eu (part. Jorge e Mateus),musica494,musica494_trecho2,Sou doce e amargo ao mesmo tempo Me policio sem razão Razão é o tipo que invento Pra não cair na palma da mão,Gusttavo Lima,2015,24,https://www.letras.mus.br/gusttavo-lima/ta-faltando-eu/,-1,0.14628192644840532
494,Tá Faltando Eu (part. Jorge e Mateus),musica494,musica494_trecho5,Preciso me curtir bem mais É pena que só olho pros lados Se a alma quer um banho de sais O corpo quer me ver apaixonado,Gusttavo Lima,2015,26,https://www.letras.mus.br/gusttavo-lima/ta-faltando-eu/,-1,0.13757363964290137
494,Tá Faltando Eu (part. Jorge e Mateus),musica494,musica494_trecho15,"E acordar, não seja tarde",Gusttavo Lima,2015,5,https://www.letras.mus.br/gusttavo-lima/ta-faltando-eu/,-1,0.22414800132229185
1423,Tá Mais Pra Capetinha (part. Cristiano Araújo),musica1423,musica1423_trecho2,"Fica fazendo charme só Pra me provocar, sabe que comigo Ajoelhou tem que rezar.",Zé Ricardo e Thiago,2012,14,https://www.letras.mus.br/ze-ricardo-thiago/2003791/,-1,0.14601427926626465
807,Tá Namorando e Me Querendo,musica807,musica807_trecho1,"Pra que foi se envolver com alguém Se todo mundo ainda sabe que você me ama? Tá escrito no seu olhar, tentando disfarçar Mas quando vai dormir, me chama",Henrique & Juliano,2013,29,https://www.letras.mus.br/henrique-e-juliano/ta-namorando-e-me-querendo/,-1,0.050921131098096484
